InvoiceValue,IGST,CGST,SGST,InputTaxCredit,Turnover,InvoiceCount,BusinessAge,FilingDelay,Fraudulent
326822,69927.8,20663.79,25917.61,6703.9,42160038,77,21,35,0
296641,41639.24,39315.92,35269.97,34218.79,15128691,95,8,11,0
419327,45917.78,58640.77,21583.26,103864.69,83446073,187,1,74,1
119773,15553.03,14402.33,10643.84,15413.33,15810036,83,18,68,1
172807,40205.61,13101.04,14166.26,30737.07,34215786,93,13,50,0
249000,48256.13,21468.8,20029.28,19254.46,64989000,22,7,84,1
166629,44266.19,19421.49,13386.38,46062.95,16829529,105,13,31,1
132811,27403.17,18217.18,7014.34,36986.23,29484042,85,17,70,1
235246,42612.88,21405.6,14982.93,14326.41,49636906,61,13,35,0
246046,46833.65,30671.36,15444.22,54810.32,68154742,158,29,39,0
197233,52611.0,27170.07,27410.45,8099.72,32346212,69,13,69,1
127445,29476.27,16391.03,6626.49,23907.83,25998780,188,11,37,0
45772,2541.7,3224.34,2976.86,3205.09,1693564,6,14,53,0
352037,60850.35,17856.33,48466.94,21402.96,71463511,85,21,3,0
323856,67464.98,30535.53,34504.62,6850.7,75134592,114,10,45,0
146970,32656.83,14376.97,13309.61,41657.18,17048520,139,8,62,1
120530,11935.2,8209.6,6880.87,30396.54,19043740,24,6,73,1
319147,79611.47,24134.12,35192.18,13306.25,45957168,79,19,49,0
400354,108033.09,47587.59,24983.0,75196.56,41636816,110,23,29,0
7070,738.42,652.78,780.58,602.45,1972530,104,19,72,1
331429,83852.05,26037.68,45778.92,31129.29,44742915,51,12,15,0
9610,694.85,1019.01,940.6,2544.42,201810,19,21,51,1
499615,31382.1,54332.32,34607.14,25985.58,6494995,178,7,3,1
79641,6349.1,9496.84,8463.89,15005.74,14096457,131,18,25,0
12615,798.28,808.67,1213.1,1669.61,214455,131,26,28,1
39562,9667.09,4618.33,3876.39,2904.81,5261746,128,20,10,0
285555,18156.02,29683.03,26565.07,41844.39,55397670,92,18,23,0
104561,11761.31,5769.83,11568.28,29626.0,4600684,31,23,50,1
295200,21804.64,35415.18,29955.44,70508.76,24206400,106,3,41,0
471847,55652.97,39860.33,65506.31,26891.12,10380634,124,9,38,0
390979,27692.53,31174.43,48609.52,100810.15,18766992,113,27,6,1
2469,502.79,223.02,182.27,697.45,229617,175,6,17,1
306397,24715.57,24865.88,35333.12,29889.03,9191910,136,1,2,0
476527,117189.69,38334.55,33017.14,54017.92,124850074,17,10,62,1
398186,94749.93,48868.17,47946.04,22046.28,106315662,99,8,19,0
122363,6502.64,7489.29,7743.15,14265.47,4772157,100,29,72,1
272869,69859.12,37479.65,25273.08,56887.57,37383053,104,23,73,1
123508,6997.62,12343.86,14963.56,11881.89,6051892,45,17,69,1
154768,16268.98,10286.37,11640.12,3391.12,16405408,97,3,16,0
106323,6108.2,6571.76,13326.6,12205.08,24773259,60,3,78,1
276313,35159.17,28525.41,29834.5,40587.27,27907613,114,3,58,0
431096,72505.73,46114.32,36978.13,76984.99,124586744,21,7,53,0
387042,90269.16,21199.19,34101.3,81848.17,69280518,198,22,12,0
111177,14201.28,7990.31,14824.26,4146.86,32574861,112,11,41,0
247458,52526.1,30088.81,17223.37,37497.45,57162798,149,28,43,0
48820,4546.41,2659.04,5487.5,4617.47,6151320,125,18,85,1
441130,98212.14,56004.97,50137.28,125912.39,113370410,186,5,79,1
497258,51853.68,54317.79,66145.49,60054.64,48731284,183,22,66,1
147149,12215.62,13110.7,16802.18,7068.25,12801963,28,28,71,1
125854,11659.62,10216.7,12912.88,3979.2,10445882,81,2,19,0
88509,8131.72,4578.78,11614.77,8347.61,2035707,82,14,46,0
257937,43322.7,32053.66,32144.59,18077.78,13928598,46,1,23,0
449125,109722.78,28225.25,51429.25,90698.05,21108875,44,4,50,0
29125,1989.5,2267.64,1541.65,7489.51,7397750,89,14,17,1
212612,45201.3,21520.51,17777.94,22859.28,15095452,153,15,22,0
286733,57489.88,20684.73,30643.18,52122.79,30106965,199,28,0,0
36987,9271.89,3504.25,3587.83,8303.04,9653607,177,20,65,1
459554,48783.47,56452.01,36184.66,60466.53,32168780,118,20,4,0
228571,35091.42,21108.17,14399.55,8816.25,63542738,174,17,17,0
373092,98100.92,50519.63,37223.27,31403.82,47755776,120,3,79,1
488511,98580.78,61686.75,36996.2,130558.68,46897056,63,23,73,1
312782,43607.05,25014.28,22198.15,78462.76,28775944,77,4,34,1
174395,13990.81,14997.38,14981.62,7713.34,15521155,88,18,24,0
430924,47561.75,37964.15,52010.04,35639.85,102128988,140,24,23,0
316705,58172.23,33683.52,29740.76,74541.68,38004600,78,27,12,0
424375,91316.43,32172.55,29487.4,66224.36,33950000,185,1,20,0
101876,8009.19,13980.69,6165.67,23715.79,3463784,64,29,38,0
425606,79974.5,44595.67,40393.78,33667.94,122574528,159,25,33,0
341778,60351.43,29374.5,41523.63,98006.71,72115158,4,5,18,1
309699,52094.39,33463.25,33680.89,74145.06,72469566,182,18,27,0
243841,50896.52,20869.49,17286.72,18357.97,67300116,83,13,89,1
282152,68453.86,34874.44,25197.19,49761.96,82388384,193,14,10,0
436003,54189.78,44082.38,55359.62,22527.05,54936378,6,20,48,0
472632,120271.99,25416.89,31188.53,57283.82,35920032,193,3,34,0
158556,13785.77,10450.13,15520.61,32455.46,8879136,91,23,83,1
110669,9937.58,14148.97,9081.59,12443.15,27667250,22,6,75,1
270769,30152.18,27255.87,16564.61,55207.73,50633803,145,27,56,0
36559,2833.03,4954.87,1992.15,3236.87,621503,187,28,27,1
463285,47706.04,26183.95,46341.67,102820.5,88950720,29,11,65,1
103909,7738.59,7956.67,5389.49,12540.27,8936174,195,9,64,1
410803,98183.17,27695.89,24364.79,99141.04,31221028,145,20,72,1
6204,508.5,619.44,504.27,361.53,974028,2,28,21,0
454292,100797.6,38365.57,24493.98,55130.07,82681144,32,19,50,0
204956,12506.45,13148.87,17634.43,30723.13,9018064,150,7,8,0
218700,58646.52,23586.29,13500.97,30328.6,18808200,103,22,70,1
111779,23872.29,10984.17,9108.71,15790.62,32304131,186,21,35,0
466176,24037.53,34835.59,56502.57,67383.38,90438144,181,10,53,0
158780,35834.58,14795.03,16889.87,47136.22,10161920,175,7,37,1
119016,20023.11,13938.73,10721.69,8817.18,12258648,132,5,65,1
478866,109781.94,32790.09,27901.13,112641.67,73266498,166,25,42,0
197596,33625.75,15088.73,20890.53,34480.67,50584576,117,28,4,0
433598,85607.73,35186.47,28068.48,58889.53,90621982,141,4,80,1
419639,96876.3,49183.95,23874.43,82831.72,102811555,61,17,36,0
376688,53932.25,47546.7,41345.14,97557.97,86261552,64,26,57,1
233049,11797.61,19546.98,30782.37,35110.87,52436025,77,28,62,1
29665,7282.39,2275.18,2712.97,7776.51,1720570,33,5,50,1
67703,9316.26,8804.79,3634.95,3132.18,19904682,98,17,71,1
485465,79659.87,67937.35,62735.09,98483.17,61654055,166,28,42,0
266758,13814.42,29431.9,14945.82,30221.13,24274978,126,29,66,1
458681,74848.1,63801.73,58746.12,58839.73,124761232,157,17,66,1
36821,10195.44,4028.11,3139.5,6623.57,3166606,61,17,64,1
335941,38297.8,38972.99,27844.64,51861.46,73907020,32,1,61,1
359296,50641.41,30532.63,35517.04,45594.03,47067776,139,24,87,1
361948,75304.62,32201.46,49274.74,38486.13,35832852,18,2,62,1
245514,58285.65,15460.56,32134.5,47415.7,65552238,45,25,29,0
156998,22921.72,19475.21,14495.58,25364.96,26689660,21,23,89,1
18272,2215.0,2444.71,2057.87,2019.54,3380320,12,27,37,0
366398,97351.92,38878.28,37460.03,28355.21,35907004,103,19,50,0
266356,54800.97,21555.73,29941.49,63086.71,36224416,20,9,37,0
395083,30569.51,25230.58,49242.94,96368.72,116549485,7,20,66,1
238889,15731.66,17645.31,12686.07,19077.84,64261141,91,23,76,1
115642,18643.39,8440.36,9172.54,10784.97,29257426,199,15,47,0
92236,9280.85,9704.84,12575.42,8020.85,11068320,130,19,11,0
52424,5683.63,7080.04,7100.32,14032.83,1729992,43,5,19,1
4226,1064.4,229.66,215.57,1000.53,249334,97,13,71,1
351796,24836.86,17622.17,23967.72,14381.63,16182616,21,4,1,0
28223,6054.79,2935.65,3935.4,7144.55,5362370,29,13,74,1
389613,43777.98,29441.28,36761.65,11812.49,102078606,32,6,84,1
234682,52774.23,30332.5,23833.82,21331.64,7979188,173,12,54,0
363138,78493.96,28852.23,23595.91,100704.55,48660492,76,29,5,1
140680,7273.18,10702.43,18357.36,36859.96,5627200,103,9,82,1
209286,34971.93,15540.73,14820.33,49977.85,51484356,113,15,61,1
36143,2965.3,2278.34,2424.05,5353.26,8529748,187,21,48,0
162896,40598.93,16670.41,11489.22,17917.9,7656112,104,15,83,1
366540,91805.35,23876.13,48664.03,97804.91,24558180,131,17,53,1
214932,31427.26,18960.61,24342.38,43841.99,52658340,39,29,9,0
140499,21385.49,12853.9,16743.78,14435.22,26694810,51,5,23,0
356324,42671.61,18473.36,29907.44,53339.87,43827852,116,5,28,0
359190,77161.0,18502.83,47350.56,95839.1,50645790,8,25,5,1
416159,55137.79,40292.16,50374.68,113597.89,78654051,110,24,57,1
80473,8980.16,9064.73,9459.9,16465.14,7001151,46,5,77,1
326093,48722.58,43955.0,44800.16,73408.63,74675297,194,21,56,0
110334,7838.36,7295.37,9153.06,3420.73,16660434,6,14,2,0
236886,52522.06,14045.75,24870.1,44839.71,12318072,112,2,23,0
470459,24885.95,25728.42,62050.57,100169.15,59748293,58,9,18,0
453949,89987.02,40512.11,55009.54,11669.03,30868532,169,14,8,0
288181,26529.61,30571.18,29021.01,73855.18,20172670,122,27,29,1
495009,51210.13,62197.78,28145.83,138562.82,24750450,115,15,76,1
340220,66749.59,37913.45,36997.26,29470.61,96282260,54,4,81,1
108022,30070.84,7426.78,10520.26,27742.52,21280334,76,23,43,1
23112,5289.76,2116.12,1538.71,4769.01,4529952,169,26,52,0
225549,22993.17,29756.94,29186.67,41184.08,53455113,48,6,85,1
269115,24351.06,21369.53,21769.35,68913.7,46556895,70,14,67,1
167203,41672.6,15865.18,14191.05,16715.44,49324885,155,5,59,0
240569,36605.53,32782.55,26586.76,58082.91,26703159,47,27,22,0
223631,18230.88,25968.86,21019.5,24166.87,61722156,117,11,60,0
31848,7908.13,3735.66,1848.31,7659.06,4235784,23,21,6,0
196304,46661.7,14273.28,16660.27,28718.32,31801248,142,14,43,0
263821,72893.34,23037.6,15434.04,13915.17,49598348,61,7,54,0
136332,35342.85,7826.93,9157.08,17290.38,10224900,195,14,74,1
295423,72648.0,30897.5,14961.9,25222.66,31905684,126,13,38,0
284280,17651.55,16867.96,18852.93,13687.75,9381240,76,18,58,0
82389,6098.07,10317.73,6569.72,4191.98,21256362,153,25,4,0
54051,9776.0,6665.02,5320.76,12886.84,9404874,65,2,41,0
405272,69804.14,39726.57,53793.76,108123.08,41743016,96,9,88,1
421314,65443.35,26418.47,41553.95,117797.77,56034762,152,11,13,1
143135,20219.47,7486.26,16246.44,37086.98,23617275,181,20,26,1
47319,7058.97,5758.9,3889.19,11946.28,12208302,106,29,15,1
336414,60870.25,34991.31,39578.02,13212.34,94195920,178,26,1,0
484771,24470.08,55255.98,51309.22,116943.54,32479657,129,11,18,0
420682,46259.46,32536.66,38442.54,100677.26,85819128,39,26,22,0
213281,36088.07,20443.72,14383.5,12106.11,44789010,44,6,40,0
453605,98028.44,53183.22,35072.14,93153.5,36742005,105,1,13,0
158559,14279.2,14528.87,16789.04,23260.93,40591104,94,5,46,0
341358,60004.82,35543.76,30157.3,92850.67,36525306,133,22,62,1
498590,106860.66,60367.06,64839.03,107054.42,44873100,123,25,89,1
189920,28918.05,13174.72,13510.08,54369.63,14054080,196,14,7,1
25096,1411.11,1403.71,1419.84,1239.2,351344,124,25,26,1
426890,65455.76,41777.21,43987.33,13391.56,125078770,109,16,39,0
326750,38616.07,18164.46,42394.04,95607.78,29407500,72,9,27,1
463683,122328.58,55173.71,38405.25,19685.11,44513568,65,19,67,1
59682,4694.65,6847.26,6463.2,7647.34,17307780,79,29,60,0
487016,97437.03,62997.54,34493.95,98373.23,100325296,88,20,37,0
349807,21731.95,37625.45,35072.51,93194.14,91299627,143,8,74,1
301954,46083.98,16923.85,36479.45,27562.86,27779768,178,8,23,0
318732,56547.93,23198.49,40808.16,8967.94,11474352,6,16,27,0
129303,15326.24,15867.27,7688.45,21459.16,24696873,66,18,40,0
140478,21727.37,9136.96,11529.55,21340.2,20228832,69,8,17,0
299558,26246.48,33809.09,32222.85,31732.21,29656242,115,23,48,0
372994,44740.07,44842.58,19815.33,98728.46,80193710,167,9,84,1
45879,8847.97,3657.02,5145.58,10543.46,1651644,105,5,25,0
472328,56402.58,37317.11,46062.87,122934.03,32118304,98,2,2,1
246400,63310.24,24689.83,18719.25,16091.52,19958400,96,21,76,1
259017,50387.51,33028.75,31941.69,55397.35,61128012,157,14,37,0
431366,65088.5,30261.0,32828.92,126402.53,43136600,46,18,13,1
440597,25957.37,59354.25,61343.15,84302.02,33925969,122,13,0,0
309057,50962.3,32117.41,38160.29,21010.32,83136333,31,12,10,0
137584,31080.02,19164.27,15645.81,41112.65,21325520,152,15,39,1
181687,20181.47,10549.7,10087.49,30510.81,13081464,119,21,3,0
269795,63552.35,16562.87,35447.81,68856.14,50991255,126,15,33,1
58216,6282.41,7241.94,7050.25,3598.98,6985920,143,29,64,1
356391,85341.98,45556.76,25165.57,73597.22,71278200,148,25,55,0
224225,15608.69,20200.72,19126.92,61781.38,57177375,132,23,9,1
167950,41856.88,19191.04,12458.0,28377.67,48201650,186,23,80,1
174224,28714.36,22314.64,24147.0,17566.1,22997568,189,1,70,1
204002,24113.78,10991.93,25883.3,11358.45,13464132,127,25,63,1
145039,16095.85,14744.02,19394.66,14919.37,24511591,108,22,12,0
424726,63438.11,53860.89,51387.46,50698.51,57762736,138,7,21,0
122499,34272.94,10514.57,11156.15,26801.24,28664766,41,13,55,0
115293,11607.16,8902.29,7896.31,8072.12,11990472,53,28,64,1
448407,33065.46,54532.39,30817.76,22290.02,6726105,87,18,12,1
457873,84504.17,36730.93,29144.28,58764.83,125457202,199,1,0,0
370821,60208.27,18646.99,36784.87,55038.37,90109503,121,11,37,0
12789,2181.36,1743.93,1698.34,2505.98,3798333,76,13,57,0
176548,35909.01,18235.84,24586.4,38506.67,4413700,48,20,24,0
175168,19521.27,21678.2,13287.72,47119.8,26100032,143,28,41,1
416887,108162.56,51809.52,47007.47,42066.82,85044948,135,9,84,1
232013,34849.41,12987.38,24068.76,38980.55,45242535,72,25,32,0
257868,20549.46,16858.74,24240.69,31586.61,34554312,199,16,56,0
86865,19173.6,6775.54,9548.13,1771.88,2258490,171,11,36,0
231162,45750.2,18230.11,19284.15,42127.17,8090670,4,3,56,0
376658,46186.17,41165.24,50850.2,93570.47,83618076,124,17,61,1
175711,33903.32,18639.77,19941.51,5307.01,1757110,179,2,2,1
180285,18130.95,17039.29,21251.65,3781.96,49398090,71,9,29,0
423450,64496.96,29223.87,30411.33,94763.52,19902150,126,9,66,1
73088,18773.74,6167.06,4763.32,15456.7,17687296,59,16,62,1
64146,5177.41,6345.54,5483.88,8572.38,17255274,109,28,81,1
266298,36999.49,24531.02,31689.6,54657.5,71900460,41,1,22,0
482738,115308.13,29667.3,64924.22,138520.75,119236286,189,25,71,1
281387,76813.84,30518.09,24891.41,25156.44,32359505,30,17,72,1
311012,48021.19,17595.4,37220.08,27636.35,79619072,123,10,65,1
221597,36920.26,18622.46,20461.53,15987.12,10415059,146,20,60,0
205744,37363.02,23434.79,15753.93,45822.54,11315920,30,5,1,0
400157,105817.55,20728.98,46631.84,47575.86,87634383,135,8,26,0
120235,29744.64,12179.62,14649.22,35689.85,12263970,52,13,47,1
156183,13937.5,12511.33,10660.38,34376.14,35765907,176,21,62,1
382535,57554.03,19430.81,29633.17,47000.36,101371775,23,5,4,0
108471,16999.59,7282.15,10253.75,6700.48,15836766,124,4,0,0
12649,2928.14,1703.63,844.79,2349.77,3035760,165,25,21,0
362746,68437.61,35151.32,48461.08,37207.91,76539406,71,29,73,1
321833,64518.09,44976.31,33219.62,88035.02,24137475,103,8,23,1
239476,66954.13,23285.09,14586.07,34387.13,11255372,53,25,58,0
415391,27931.23,41104.72,27649.54,42345.79,68124124,105,23,78,1
333675,33798.69,28451.09,45343.76,61661.31,38038950,173,7,49,0
43168,6208.25,3362.94,5026.27,2518.98,11396352,177,5,22,0
407389,52956.48,29592.37,47296.42,72203.08,10184725,49,10,77,1
470382,25860.89,38057.6,26588.28,16797.91,41393616,111,17,17,0
88704,6307.64,8106.36,11582.69,16847.45,1951488,175,28,88,1
212330,43871.47,14285.41,19096.15,35766.11,23568630,107,6,21,0
197001,49692.44,13837.11,21546.9,32665.62,31717161,153,10,43,0
417385,70234.3,31069.73,56919.64,88304.49,78050995,91,16,43,0
165640,28823.67,14979.39,9772.94,5374.66,15901440,155,22,36,0
220361,23946.96,23964.96,20582.79,32773.15,21375017,140,10,6,0
141007,31953.82,17915.38,7679.97,20351.66,5358266,151,4,89,1
225660,50302.49,17114.48,21428.47,33564.46,24596940,17,2,23,0
183821,34066.46,12230.63,13364.4,54111.29,22793804,44,1,76,1
37884,3747.21,3185.9,5000.53,2235.08,8296596,71,3,40,0
82429,5960.79,10756.53,7077.71,17583.78,6841607,125,27,69,1
390603,25301.26,19876.8,41813.47,51777.91,56246832,152,13,84,1
76653,14281.99,8509.11,9767.57,12516.16,21309534,199,29,70,1
235628,56493.73,21900.3,32642.08,55012.14,20499636,93,25,17,0
75888,18775.91,4894.33,7235.45,4861.77,10168992,60,12,78,1
31901,4996.75,2516.73,2903.57,7458.58,1499347,53,1,71,1
203403,46860.47,14288.15,11556.66,8073.6,56546034,74,21,59,0
120003,32134.7,15480.97,6137.73,18639.67,13800345,144,10,51,0
233101,26407.81,21764.32,24427.16,53095.71,12354353,107,6,79,1
128334,18163.22,12920.47,7172.82,9485.73,30030156,98,9,48,0
34584,9138.48,3577.09,2913.15,8156.86,8680584,25,1,66,1
251959,32198.63,27102.11,12679.73,16807.56,40817358,66,12,44,0
111141,28917.95,10513.94,11710.98,27094.71,3667653,50,5,8,0
105611,29110.65,5450.44,9324.12,15979.15,14046263,69,1,25,0
449542,90904.8,36019.57,27616.21,95167.47,132165348,78,2,25,0
430167,102330.18,28627.01,32982.23,119101.98,116145090,168,14,29,1
138799,30868.27,15436.23,14056.1,18648.76,21513845,134,2,26,0
163482,34477.19,9008.42,17836.57,13933.26,32696400,64,27,79,1
298685,36019.66,30090.22,27362.6,78496.19,51971190,28,5,3,1
351564,22194.83,24242.75,43016.08,22940.49,28125120,9,10,50,0
328325,42321.72,44453.93,19738.78,64618.72,68948250,6,20,82,1
234886,47774.7,18837.55,13531.57,65418.32,4932606,145,6,69,1
344215,25327.93,27285.89,18581.41,71882.79,20997115,168,5,78,1
197053,10392.8,26228.66,19355.43,14737.73,52219045,99,2,9,0
462292,37967.69,40478.89,52498.27,28957.74,8321256,173,9,35,1
260837,55980.64,35645.36,16105.88,23643.71,38864713,82,29,45,0
128056,35054.38,6681.36,13766.67,16595.28,13958104,119,10,5,0
195746,54046.43,15184.22,18189.76,12638.25,28578916,171,8,69,1
26660,4361.98,2931.46,3702.03,6488.72,826460,174,25,78,1
246742,61673.42,32120.16,28269.88,29601.61,37998268,191,27,88,1
18133,3979.65,1325.1,1979.63,5115.4,3082610,129,6,82,1
488596,80735.24,65346.29,49514.55,125030.47,126057768,187,5,77,1
279658,50823.62,28936.47,39085.83,76757.48,51457072,63,21,2,1
343176,27990.2,41898.61,47441.11,35161.11,33288072,125,18,49,0
49604,13177.9,4253.48,4882.54,8960.71,2083368,18,27,41,0
435337,57004.7,30080.15,39601.08,47889.62,121894360,86,20,77,1
339875,51869.8,44867.3,31129.27,31250.01,99243500,193,18,53,0
68888,14086.35,9229.77,6100.09,13087.64,16188680,20,2,38,0
16514,2093.94,1565.23,1615.5,4112.63,1998194,184,12,84,1
93078,10097.06,4708.31,6945.72,4300.89,8470098,182,8,54,0
165327,32262.14,9899.86,22056.44,16072.31,36702594,48,4,10,0
40890,2279.47,4153.3,3848.6,3166.42,695130,54,28,73,1
286355,61785.9,14930.52,36017.93,69738.34,40948765,102,20,78,1
92158,15503.31,7899.97,8550.17,25928.12,11704066,89,23,29,1
58493,11074.09,4521.7,6706.0,2479.16,5439849,144,4,80,1
206268,40290.83,23574.65,16567.32,26026.85,55073556,148,9,55,0
158785,27187.41,8733.51,16868.15,43834.59,40013820,47,9,28,1
247360,45509.98,23248.33,23462.94,28817.12,60850560,135,12,16,0
498672,103360.39,50924.53,41409.86,109481.05,79288848,151,14,32,0
451500,100782.63,47658.62,58397.04,21756.24,13545000,161,3,20,0
270065,58688.92,23350.95,16242.8,39005.09,38619295,168,6,77,1
218508,54629.58,16911.01,20501.09,35163.23,22943340,110,15,9,0
492789,46111.25,54908.71,33259.91,114398.97,10841358,5,23,86,1
18227,2593.05,2301.73,2323.85,1838.57,182270,173,19,38,1
375062,100514.03,42166.57,27309.1,35245.63,59634858,111,4,77,1
4858,686.03,650.43,519.85,509.27,612108,41,1,46,0
327752,25800.68,37545.21,21271.34,57551.62,52768072,136,27,85,1
258181,44110.84,30675.95,22317.74,68490.57,18847213,82,9,51,1
94518,7106.14,6154.19,12376.39,23881.26,15028362,178,23,40,1
387101,37415.73,33971.43,25140.58,14022.65,8129121,31,26,46,0
425833,119068.58,39881.38,46708.61,113317.33,42157467,4,16,72,1
482416,84188.06,35248.39,33000.12,22495.36,44382272,194,23,86,1
294554,33971.92,28739.22,25749.15,40146.96,76289486,56,9,70,1
127388,35515.55,9703.31,12567.53,29848.7,5350296,5,12,87,1
229604,62523.13,25686.99,23409.87,9832.35,36277432,81,14,42,0
318398,48195.9,29396.4,33185.36,9969.65,43620526,54,15,36,0
194010,21320.29,17711.68,20877.77,21806.5,21147090,124,22,72,1
110347,26795.77,15286.13,8216.35,24759.57,24386687,96,24,63,1
423087,90791.41,36097.8,36437.55,70271.28,35116221,93,21,70,1
445217,92603.59,36777.86,23756.19,60888.11,46747785,80,16,59,0
454662,116128.02,35770.26,54190.31,112601.83,45920862,1,8,86,1
301111,62801.5,39303.24,37740.94,70664.31,55404424,73,28,24,0
411341,47416.73,38956.11,27942.93,98759.72,96253794,61,10,21,0
296537,62150.75,30840.23,20203.05,44102.02,54562808,126,14,42,0
76829,9245.38,5091.74,4132.12,1954.97,4993885,7,17,70,1
31507,7077.26,3109.26,4327.0,2148.73,8758946,158,3,69,1
485018,93386.34,36239.74,59485.9,110372.69,21340792,125,4,35,0
171104,11601.65,19806.54,14109.8,39505.96,21901312,15,16,45,0
316897,53223.53,39589.17,29589.23,92611.12,20598305,108,14,21,1
12823,1653.64,1466.09,978.1,939.31,1461822,4,27,34,0
373979,46961.01,43277.59,38801.05,20351.75,69186115,63,25,46,0
112856,21275.49,10848.03,12928.53,6642.83,12978440,70,24,32,0
111444,13834.07,12714.72,10059.29,7995.07,9918516,38,14,84,1
204951,46869.33,18044.26,26361.51,34425.85,35251572,175,16,74,1
407926,27038.16,44314.64,39378.05,119546.47,112587576,188,8,12,1
